taxon_name,trait_name,value_type,value,unit,original_name,observation_id
Chamaecrista sp. [Cassia harneyi Specht],leaf_width,maximum,5.5,mm,Chamaecrista sp. Cassia harneyi,127
Chamaecrista sp. [Cassia harneyi Specht],plant_height,maximum,1,m,Chamaecrista sp. Cassia harneyi,127
Chamaecrista sp. [Cassia harneyi Specht],seed_height,minimum,2.5,mm,Chamaecrista sp. Cassia harneyi,127
Chamaecrista sp. [Cassia harneyi Specht],seed_height,maximum,2.5,mm,Chamaecrista sp. Cassia harneyi,127
Chamaecrista sp. [Cassia harneyi Specht],seed_length,minimum,3.5,mm,Chamaecrista sp. Cassia harneyi,127
Chamaecrista sp. [Cassia harneyi Specht],seed_length,maximum,3.5,mm,Chamaecrista sp. Cassia harneyi,127
Chamaecrista sp. [Cassia harneyi Specht],seed_shape,mode,ovoid,NA,Chamaecrista sp. Cassia harneyi,127
Chamaecrista sp. [Cassia harneyi Specht],seed_width,minimum,2.5,mm,Chamaecrista sp. Cassia harneyi,127
Chamaecrista sp. [Cassia harneyi Specht],seed_width,maximum,2.5,mm,Chamaecrista sp. Cassia harneyi,127
Arivela bundeica,flowering_time,mode,ynnnnnnnnnny,NA,Cleome bundeica,132
Arivela bundeica,fruiting_time,mode,ynnnnnnnnnny,NA,Cleome bundeica,132
Arivela bundeica,leaf_compoundness,mode,compound,NA,Cleome bundeica,132
Arivela bundeica,leaf_length,minimum,5,mm,Cleome bundeica,132
Arivela bundeica,leaf_length,maximum,24,mm,Cleome bundeica,132
Arivela bundeica,leaf_phenology,mode,evergreen,NA,Cleome bundeica,132
Arivela bundeica,leaf_shape,mode,ovate,NA,Cleome bundeica,132
Arivela bundeica,leaf_width,minimum,2,mm,Cleome bundeica,132
Arivela bundeica,leaf_width,maximum,10,mm,Cleome bundeica,132
Arivela bundeica,plant_height,maximum,0.3,m,Cleome bundeica,132
Arivela bundeica,seed_shape,mode,globoid_flattened,NA,Cleome bundeica,132
Arivela bundeica,seed_width,minimum,1.4,mm,Cleome bundeica,132
Arivela bundeica,seed_width,maximum,1.5,mm,Cleome bundeica,132
Arivela insolata,dispersal_appendage,mode,elaiosome,NA,Cleome insolata,134
Arivela insolata,flowering_time,mode,nnyynnnnnnnn,NA,Cleome insolata,134
Arivela insolata,fruiting_time,mode,nnyynnnnnnnn,NA,Cleome insolata,134
Arivela insolata,leaf_compoundness,mode,compound,NA,Cleome insolata,134
Arivela insolata,leaf_length,minimum,6,mm,Cleome insolata,134
Arivela insolata,leaf_length,maximum,17,mm,Cleome insolata,134
Arivela insolata,leaf_phenology,mode,evergreen,NA,Cleome insolata,134
Arivela insolata,leaf_shape,mode,linear,NA,Cleome insolata,134
Arivela insolata,leaf_width,minimum,0.25,mm,Cleome insolata,134
Arivela insolata,leaf_width,maximum,0.5,mm,Cleome insolata,134
Arivela insolata,plant_height,maximum,0.4,m,Cleome insolata,134
Arivela insolata,seed_length,minimum,1.7,mm,Cleome insolata,134
Arivela insolata,seed_length,maximum,1.9,mm,Cleome insolata,134
Arivela insolata,seed_shape,mode,comma-shaped,NA,Cleome insolata,134
Arivela insolata,seed_width,minimum,2.3,mm,Cleome insolata,134
Arivela insolata,seed_width,maximum,2.5,mm,Cleome insolata,134
Arivela limmenensis,dispersal_appendage,mode,elaiosome,NA,Cleome limmenensis,135
Arivela limmenensis,flowering_time,mode,yyyyynnnnnyy,NA,Cleome limmenensis,135
Arivela limmenensis,fruiting_time,mode,yyyyynnnnnyy,NA,Cleome limmenensis,135
Arivela limmenensis,leaf_compoundness,mode,compound,NA,Cleome limmenensis,135
Arivela limmenensis,leaf_length,minimum,5,mm,Cleome limmenensis,135
Arivela limmenensis,leaf_length,maximum,20,mm,Cleome limmenensis,135
Arivela limmenensis,leaf_phenology,mode,evergreen,NA,Cleome limmenensis,135
Arivela limmenensis,leaf_shape,mode,obovate,NA,Cleome limmenensis,135
Arivela limmenensis,leaf_width,minimum,1.5,mm,Cleome limmenensis,135
Arivela limmenensis,leaf_width,maximum,6.7,mm,Cleome limmenensis,135
Arivela limmenensis,plant_height,maximum,0.5,m,Cleome limmenensis,135
Arivela limmenensis,seed_length,minimum,1.5,mm,Cleome limmenensis,135
Arivela limmenensis,seed_length,maximum,1.7,mm,Cleome limmenensis,135
Arivela limmenensis,seed_shape,mode,globoid_flattened,NA,Cleome limmenensis,135
Arivela limmenensis,seed_width,minimum,1.2,mm,Cleome limmenensis,135
Arivela limmenensis,seed_width,maximum,1.45,mm,Cleome limmenensis,135
Arivela lophosperma,dispersal_appendage,mode,elaiosome,NA,Cleome lophosperma,137
Arivela lophosperma,flowering_time,mode,yyynnnnnnnny,NA,Cleome lophosperma,137
Arivela lophosperma,fruiting_time,mode,yyynnnnnnnny,NA,Cleome lophosperma,137
Arivela lophosperma,leaf_compoundness,mode,compound,NA,Cleome lophosperma,137
Arivela lophosperma,leaf_length,minimum,4,mm,Cleome lophosperma,137
Arivela lophosperma,leaf_length,maximum,35,mm,Cleome lophosperma,137
Arivela lophosperma,leaf_phenology,mode,evergreen,NA,Cleome lophosperma,137
Arivela lophosperma,leaf_shape,mode,narrowly_oblanceolate,NA,Cleome lophosperma,137
Arivela lophosperma,leaf_width,minimum,0.3,mm,Cleome lophosperma,137
Arivela lophosperma,leaf_width,maximum,2,mm,Cleome lophosperma,137
Arivela lophosperma,plant_height,maximum,0.4,m,Cleome lophosperma,137
Arivela lophosperma,seed_length,minimum,1.6,mm,Cleome lophosperma,137
Arivela lophosperma,seed_length,maximum,2.3,mm,Cleome lophosperma,137
Arivela lophosperma,seed_shape,mode,globoid_flattened,NA,Cleome lophosperma,137
Arivela lophosperma,seed_width,minimum,1.3,mm,Cleome lophosperma,137
Arivela lophosperma,seed_width,maximum,1.8,mm,Cleome lophosperma,137
Arivela microphylla,dispersal_appendage,mode,elaiosome,NA,Cleome uncifera subsp. microphylla,141
Arivela microphylla,flowering_time,mode,yyyyyyynnnnn,NA,Cleome uncifera subsp. microphylla,141
Arivela microphylla,fruiting_time,mode,yyyyyyynnnnn,NA,Cleome uncifera subsp. microphylla,141
Arivela microphylla,leaf_compoundness,mode,compound,NA,Cleome uncifera subsp. microphylla,141
Arivela microphylla,leaf_length,minimum,2.5,mm,Cleome uncifera subsp. microphylla,141
Arivela microphylla,leaf_length,maximum,9,mm,Cleome uncifera subsp. microphylla,141
Arivela microphylla,leaf_phenology,mode,evergreen,NA,Cleome uncifera subsp. microphylla,141
Arivela microphylla,leaf_shape,mode,obovate,NA,Cleome uncifera subsp. microphylla,141
Arivela microphylla,leaf_width,minimum,1,mm,Cleome uncifera subsp. microphylla,141
Arivela microphylla,leaf_width,maximum,4,mm,Cleome uncifera subsp. microphylla,141
Arivela microphylla,plant_height,maximum,0.5,m,Cleome uncifera subsp. microphylla,141
Arivela microphylla,seed_length,minimum,2,mm,Cleome uncifera subsp. microphylla,141
Arivela microphylla,seed_length,maximum,2,mm,Cleome uncifera subsp. microphylla,141
Arivela microphylla,seed_shape,mode,comma-shaped,NA,Cleome uncifera subsp. microphylla,141
Croton sp. [Croton sp. aff. dockr illii Airy Shaw; NTH_2014],leaf_compoundness,mode,simple,NA,Croton sp. aff. dockr illii Airy Shaw,163
Croton sp. [Croton sp. aff. dockr illii Airy Shaw; NTH_2014],leaf_length,minimum,49,mm,Croton sp. aff. dockr illii Airy Shaw,163
Croton sp. [Croton sp. aff. dockr illii Airy Shaw; NTH_2014],leaf_length,maximum,150,mm,Croton sp. aff. dockr illii Airy Shaw,163
Croton sp. [Croton sp. aff. dockr illii Airy Shaw; NTH_2014],leaf_phenology,mode,deciduous,NA,Croton sp. aff. dockr illii Airy Shaw,163
Croton sp. [Croton sp. aff. dockr illii Airy Shaw; NTH_2014],leaf_shape,mode,elliptical,NA,Croton sp. aff. dockr illii Airy Shaw,163
Croton sp. [Croton sp. aff. dockr illii Airy Shaw; NTH_2014],leaf_width,minimum,17,mm,Croton sp. aff. dockr illii Airy Shaw,163
Croton sp. [Croton sp. aff. dockr illii Airy Shaw; NTH_2014],leaf_width,maximum,40,mm,Croton sp. aff. dockr illii Airy Shaw,163
Croton sp. [Croton sp. aff. dockr illii Airy Shaw; NTH_2014],plant_height,maximum,3.5,m,Croton sp. aff. dockr illii Airy Shaw,163
Cucumis althaeoides,flowering_time,mode,yyyyyyyyyyyy,NA,Cucumis maderaspatanus,168
Cucumis althaeoides,fruiting_time,mode,yyyyyyyyyyyy,NA,Cucumis maderaspatanus,168
Cucumis althaeoides,leaf_compoundness,mode,simple,NA,Cucumis maderaspatanus,168
Cucumis althaeoides,leaf_length,minimum,30,mm,Cucumis maderaspatanus,168
Cucumis althaeoides,leaf_length,maximum,45,mm,Cucumis maderaspatanus,168
Cucumis althaeoides,leaf_phenology,mode,evergreen,NA,Cucumis maderaspatanus,168
Cucumis althaeoides,leaf_shape,mode,triangular,NA,Cucumis maderaspatanus,168
Cucumis althaeoides,leaf_width,minimum,25,mm,Cucumis maderaspatanus,168
Cucumis althaeoides,leaf_width,maximum,50,mm,Cucumis maderaspatanus,168
Cucumis althaeoides,seed_height,minimum,1.2,mm,Cucumis maderaspatanus,168
Cucumis althaeoides,seed_height,maximum,1.2,mm,Cucumis maderaspatanus,168
Cucumis althaeoides,seed_length,minimum,4,mm,Cucumis maderaspatanus,168
Cucumis althaeoides,seed_length,maximum,5.5,mm,Cucumis maderaspatanus,168
Cucumis althaeoides,seed_shape,mode,ovoid,NA,Cucumis maderaspatanus,168
Cucumis althaeoides,seed_width,minimum,2,mm,Cucumis maderaspatanus,168
Cucumis althaeoides,seed_width,maximum,3.5,mm,Cucumis maderaspatanus,168
Cucumis umbellatus,flowering_time,mode,yyyyynnnnnnn,NA,Cucumis sp. Gunlom,170
Cucumis umbellatus,fruiting_time,mode,yyyyynnnnnnn,NA,Cucumis sp. Gunlom,170
Cucumis umbellatus,leaf_compoundness,mode,simple,NA,Cucumis sp. Gunlom,170
Cucumis umbellatus,leaf_length,minimum,15,mm,Cucumis sp. Gunlom,170
Cucumis umbellatus,leaf_length,maximum,25,mm,Cucumis sp. Gunlom,170
Cucumis umbellatus,leaf_phenology,mode,evergreen,NA,Cucumis sp. Gunlom,170
Cucumis umbellatus,leaf_shape,mode,ovate,NA,Cucumis sp. Gunlom,170
Cucumis umbellatus,leaf_width,minimum,15,mm,Cucumis sp. Gunlom,170
Cucumis umbellatus,leaf_width,maximum,30,mm,Cucumis sp. Gunlom,170
Cucumis umbellatus,seed_height,minimum,2,mm,Cucumis sp. Gunlom,170
Cucumis umbellatus,seed_height,maximum,2,mm,Cucumis sp. Gunlom,170
Cucumis umbellatus,seed_length,minimum,4,mm,Cucumis sp. Gunlom,170
Cucumis umbellatus,seed_length,maximum,4,mm,Cucumis sp. Gunlom,170
Cucumis umbellatus,seed_width,minimum,2.5,mm,Cucumis sp. Gunlom,170
Cucumis umbellatus,seed_width,maximum,3,mm,Cucumis sp. Gunlom,170
Dendrolobium sp. 'Green Ant Ck',flowering_time,mode,yyynnnnyyyyy,NA,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',fruiting_time,mode,nyyynnnnnnnn,NA,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',leaf_compoundness,mode,compound,NA,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',leaf_length,minimum,25,mm,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',leaf_length,maximum,47,mm,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',leaf_phenology,mode,evergreen,NA,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',leaf_shape,mode,ovate,NA,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',leaf_width,minimum,15,mm,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',leaf_width,maximum,35,mm,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',plant_height,maximum,0.3,m,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',seed_length,minimum,4,mm,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',seed_length,maximum,4,mm,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',seed_width,minimum,2.5,mm,Dendrolobium 'Green Ant Ck',181
Dendrolobium sp. 'Green Ant Ck',seed_width,maximum,2.5,mm,Dendrolobium 'Green Ant Ck',181
Desmodium sp. 'Melville Is.',flowering_time,mode,nnnyynnnnnnn,NA,Desmodium Melville Is.,198
Desmodium sp. 'Melville Is.',fruiting_time,mode,nnnyynnnnnnn,NA,Desmodium Melville Is.,198
Desmodium sp. 'Melville Is.',leaf_compoundness,mode,compound,NA,Desmodium Melville Is.,198
Desmodium sp. 'Melville Is.',leaf_length,minimum,16,mm,Desmodium Melville Is.,198
Desmodium sp. 'Melville Is.',leaf_length,maximum,54,mm,Desmodium Melville Is.,198
Desmodium sp. 'Melville Is.',leaf_shape,mode,ovate,NA,Desmodium Melville Is.,198
Desmodium sp. 'Melville Is.',leaf_width,minimum,18,mm,Desmodium Melville Is.,198
Desmodium sp. 'Melville Is.',leaf_width,maximum,42,mm,Desmodium Melville Is.,198
Desmodium sp. 'Melville Is.',seed_length,minimum,1.6,mm,Desmodium Melville Is.,198
Desmodium sp. 'Melville Is.',seed_length,maximum,2.8,mm,Desmodium Melville Is.,198
Desmodium sp. 'Melville Is.',seed_shape,mode,ellipsoid,NA,Desmodium Melville Is.,198
Desmodium sp. 'Melville Is.',seed_width,minimum,1.3,mm,Desmodium Melville Is.,198
Desmodium sp. 'Melville Is.',seed_width,maximum,2,mm,Desmodium Melville Is.,198
Corymbia clavigera,flowering_time,mode,nnnnnnnnyyyn,NA,Eucalyptus clavigera,244
Corymbia clavigera,fruiting_time,mode,nnnnnnnnnyyn,NA,Eucalyptus clavigera,244
Corymbia clavigera,leaf_compoundness,mode,simple,NA,Eucalyptus clavigera,244
Corymbia clavigera,leaf_length,minimum,85,mm,Eucalyptus clavigera,244
Corymbia clavigera,leaf_length,maximum,220,mm,Eucalyptus clavigera,244
Corymbia clavigera,leaf_phenology,mode,evergreen,NA,Eucalyptus clavigera,244
Corymbia clavigera,leaf_shape,mode,lanceolate,NA,Eucalyptus clavigera,244
Corymbia clavigera,leaf_width,minimum,28,mm,Eucalyptus clavigera,244
Corymbia clavigera,leaf_width,maximum,90,mm,Eucalyptus clavigera,244
Corymbia clavigera,plant_height,maximum,18,m,Eucalyptus clavigera,244
Corymbia papuana,flowering_time,mode,nnnnnnyyyyyn,NA,Eucalyptus papuana,258
Corymbia papuana,fruiting_time,mode,nnnnnnnyyyyn,NA,Eucalyptus papuana,258
Corymbia papuana,leaf_compoundness,mode,simple,NA,Eucalyptus papuana,258
Corymbia papuana,leaf_length,minimum,601,mm,Eucalyptus papuana,258
Corymbia papuana,leaf_length,maximum,60,mm,Eucalyptus papuana,258
Corymbia papuana,leaf_phenology,mode,evergreen,NA,Eucalyptus papuana,258
Corymbia papuana,leaf_shape,mode,lanceolate,NA,Eucalyptus papuana,258
Corymbia papuana,leaf_width,minimum,12,mm,Eucalyptus papuana,258
Corymbia papuana,leaf_width,maximum,48,mm,Eucalyptus papuana,258
Corymbia papuana,plant_height,maximum,15,m,Eucalyptus papuana,258
Euphorbia litticola,flowering_time,mode,yyyyyyyyyyyy,NA,Euphorbia atoto,270
Euphorbia litticola,fruiting_time,mode,yyyyyyyyyyyy,NA,Euphorbia atoto,270
Euphorbia litticola,leaf_compoundness,mode,simple,NA,Euphorbia atoto,270
Euphorbia litticola,leaf_length,minimum,12,mm,Euphorbia atoto,270
Euphorbia litticola,leaf_length,maximum,30,mm,Euphorbia atoto,270
Euphorbia litticola,leaf_phenology,mode,evergreen,NA,Euphorbia atoto,270
Euphorbia litticola,leaf_shape,mode,elliptical,NA,Euphorbia atoto,270
Euphorbia litticola,leaf_width,minimum,7,mm,Euphorbia atoto,270
Euphorbia litticola,leaf_width,maximum,15,mm,Euphorbia atoto,270
Euphorbia litticola,plant_height,maximum,0.4,m,Euphorbia atoto,270
Euphorbia litticola,seed_length,minimum,1.7,mm,Euphorbia atoto,270
Euphorbia litticola,seed_length,maximum,2,mm,Euphorbia atoto,270
Euphorbia litticola,seed_shape,mode,globoid,NA,Euphorbia atoto,270
Euphorbia litticola,seed_width,minimum,1.6,mm,Euphorbia atoto,270
Euphorbia litticola,seed_width,maximum,2,mm,Euphorbia atoto,270
Euphorbia bifida,flowering_time,mode,yyyyyyyyyyyy,NA,Euphorbia vachellii,274
Euphorbia bifida,fruiting_time,mode,yyyyyyyyyyyy,NA,Euphorbia vachellii,274
Euphorbia bifida,leaf_compoundness,mode,simple,NA,Euphorbia vachellii,274
Euphorbia bifida,leaf_length,minimum,10,mm,Euphorbia vachellii,274
Euphorbia bifida,leaf_length,maximum,65,mm,Euphorbia vachellii,274
Euphorbia bifida,leaf_phenology,mode,evergreen,NA,Euphorbia vachellii,274
Euphorbia bifida,leaf_shape,mode,linear,NA,Euphorbia vachellii,274
Euphorbia bifida,leaf_width,minimum,1.5,mm,Euphorbia vachellii,274
Euphorbia bifida,leaf_width,maximum,16,mm,Euphorbia vachellii,274
Euphorbia bifida,plant_height,maximum,0.6,m,Euphorbia vachellii,274
Euphorbia bifida,seed_length,minimum,1.1,mm,Euphorbia vachellii,274
Euphorbia bifida,seed_length,maximum,1.5,mm,Euphorbia vachellii,274
Euphorbia bifida,seed_shape,mode,ovoid,NA,Euphorbia vachellii,274
Euphorbia bifida,seed_width,minimum,0.7,mm,Euphorbia vachellii,274
Euphorbia bifida,seed_width,maximum,1.3,mm,Euphorbia vachellii,274
Ficus aculeata var. aculeata,leaf_compoundness,mode,simple,NA,Ficus aculeata var. aculeata,280
Ficus aculeata var. aculeata,leaf_length,minimum,19,mm,Ficus aculeata var. aculeata,280
Ficus aculeata var. aculeata,leaf_length,maximum,149,mm,Ficus aculeata var. aculeata,280
Ficus aculeata var. aculeata,leaf_phenology,mode,evergreen,NA,Ficus aculeata var. aculeata,280
Ficus aculeata var. aculeata,leaf_shape,mode,ovate,NA,Ficus aculeata var. aculeata,280
Ficus aculeata var. aculeata,leaf_width,minimum,14,mm,Ficus aculeata var. aculeata,280
Ficus aculeata var. aculeata,leaf_width,maximum,96,mm,Ficus aculeata var. aculeata,280
Ficus aculeata var. aculeata,plant_height,maximum,15,m,Ficus aculeata var. aculeata,280
Ficus aculeata var. indecora,leaf_compoundness,mode,simple,NA,Ficus aculeata var. indecora,281
Ficus aculeata var. indecora,leaf_length,minimum,17,mm,Ficus aculeata var. indecora,281
Ficus aculeata var. indecora,leaf_length,maximum,182,mm,Ficus aculeata var. indecora,281
Ficus aculeata var. indecora,leaf_phenology,mode,evergreen,NA,Ficus aculeata var. indecora,281
Ficus aculeata var. indecora,leaf_shape,mode,ovate,NA,Ficus aculeata var. indecora,281
Ficus aculeata var. indecora,leaf_width,minimum,13,mm,Ficus aculeata var. indecora,281
Ficus aculeata var. indecora,leaf_width,maximum,81,mm,Ficus aculeata var. indecora,281
Ficus aculeata var. indecora,plant_height,maximum,15,m,Ficus aculeata var. indecora,281
Flemingia sp. 'Rum Jungle',flowering_time,mode,yyyyyyyyyyyy,NA,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',fruiting_time,mode,yyyyyyyyyyyy,NA,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',leaf_compoundness,mode,compound,NA,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',leaf_length,minimum,44,mm,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',leaf_length,maximum,115,mm,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',leaf_phenology,mode,evergreen,NA,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',leaf_shape,mode,elliptical,NA,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',leaf_width,minimum,18,mm,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',leaf_width,maximum,54,mm,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',plant_height,maximum,1.5,m,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',seed_length,minimum,3,mm,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',seed_length,maximum,3,mm,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',seed_width,minimum,3,mm,Flemingia Rum Jungle,303
Flemingia sp. 'Rum Jungle',seed_width,maximum,3,mm,Flemingia Rum Jungle,303
Flueggea virosa subsp. melanthesoides,flowering_time,mode,yyyyyynnnnyy,NA,Flueggea virosa subsp. melanthesoides,305
Flueggea virosa subsp. melanthesoides,fruiting_time,mode,yyyyyyynnnnn,NA,Flueggea virosa subsp. melanthesoides,305
Flueggea virosa subsp. melanthesoides,leaf_compoundness,mode,simple,NA,Flueggea virosa subsp. melanthesoides,305
Flueggea virosa subsp. melanthesoides,leaf_length,minimum,26,mm,Flueggea virosa subsp. melanthesoides,305
Flueggea virosa subsp. melanthesoides,leaf_length,maximum,125,mm,Flueggea virosa subsp. melanthesoides,305
Flueggea virosa subsp. melanthesoides,leaf_phenology,mode,evergreen,NA,Flueggea virosa subsp. melanthesoides,305
Flueggea virosa subsp. melanthesoides,leaf_shape,mode,elliptical,NA,Flueggea virosa subsp. melanthesoides,305
Flueggea virosa subsp. melanthesoides,leaf_width,minimum,15,mm,Flueggea virosa subsp. melanthesoides,305
Flueggea virosa subsp. melanthesoides,leaf_width,maximum,63,mm,Flueggea virosa subsp. melanthesoides,305
Flueggea virosa subsp. melanthesoides,plant_height,maximum,4,m,Flueggea virosa subsp. melanthesoides,305
Glochidion perakense var. supra-axillare,flowering_time,mode,yyynnnnnyyyy,NA,Glochidion perakense var. supra-axillare,315
Glochidion perakense var. supra-axillare,fruiting_time,mode,yyynnnnnyyyy,NA,Glochidion perakense var. supra-axillare,315
Glochidion perakense var. supra-axillare,leaf_compoundness,mode,simple,NA,Glochidion perakense var. supra-axillare,315
Glochidion perakense var. supra-axillare,leaf_length,minimum,65,mm,Glochidion perakense var. supra-axillare,315
Glochidion perakense var. supra-axillare,leaf_length,maximum,180,mm,Glochidion perakense var. supra-axillare,315
Glochidion perakense var. supra-axillare,leaf_phenology,mode,evergreen,NA,Glochidion perakense var. supra-axillare,315
Glochidion perakense var. supra-axillare,leaf_shape,mode,elliptical,NA,Glochidion perakense var. supra-axillare,315
Glochidion perakense var. supra-axillare,leaf_width,minimum,25,mm,Glochidion perakense var. supra-axillare,315
Glochidion perakense var. supra-axillare,leaf_width,maximum,75,mm,Glochidion perakense var. supra-axillare,315
